Element Number,Area,Von Mises Stress
930,2.47E-03,7.40E-03
931,2.52E-03,1.34E-02
932,2.69E-03,1.32E-02
933,2.74E-03,1.37E-02
934,2.46E-03,1.43E-02
935,2.66E-03,1.46E-02
936,3.32E-03,1.57E-02
937,2.51E-03,7.18E-03
938,2.65E-03,7.13E-03
939,2.20E-03,7.17E-03
940,2.46E-03,7.15E-03
941,2.04E-03,7.16E-03
942,2.06E-03,7.16E-03
943,2.00E-03,7.15E-03
944,2.02E-03,7.16E-03
945,1.97E-03,7.17E-03
946,2.12E-03,7.12E-03
947,2.04E-03,7.15E-03
948,2.21E-03,7.07E-03
949,2.15E-03,7.09E-03
950,2.32E-03,7.03E-03
951,2.25E-03,7.02E-03
952,2.25E-03,7.04E-03
953,2.21E-03,1.60E-02
954,2.63E-03,1.31E-02
955,2.53E-03,7.49E-03
956,2.32E-03,7.39E-03
957,2.40E-03,1.41E-02
958,2.51E-03,1.43E-02
959,2.56E-03,1.44E-02
960,2.59E-03,1.50E-02
961,2.61E-03,1.48E-02
962,2.18E-03,1.59E-02
963,1.61E-03,7.10E-03
964,3.03E-03,1.28E-02
965,2.63E-03,1.26E-02
966,2.46E-03,1.26E-02
967,2.74E-03,1.25E-02
968,2.60E-03,1.23E-02
969,2.64E-03,1.33E-02
970,2.63E-03,7.65E-03
971,2.55E-03,7.58E-03
972,2.43E-03,7.36E-03
973,2.47E-03,7.46E-03
974,2.70E-03,1.36E-02
975,2.69E-03,7.70E-03
976,2.17E-03,7.32E-03
977,2.77E-03,1.37E-02
978,2.15E-03,1.38E-02
979,2.62E-03,7.37E-03
980,2.77E-03,1.39E-02
981,2.57E-03,1.52E-02
982,2.67E-03,7.27E-03
983,2.80E-03,1.42E-02
984,2.59E-03,7.20E-03
985,2.83E-03,1.45E-02
986,2.44E-03,7.13E-03
987,2.83E-03,1.48E-02
988,2.42E-03,7.05E-03
989,2.83E-03,1.51E-02
990,2.21E-03,6.98E-03
991,2.35E-03,6.99E-03
992,2.86E-03,1.57E-02
993,3.07E-03,1.54E-02
994,2.32E-03,7.26E-03
995,2.15E-03,7.09E-03
996,2.51E-03,7.14E-03
997,2.35E-03,1.39E-02
998,2.27E-03,1.38E-02
999,2.34E-03,1.55E-02
1000,2.22E-03,1.57E-02
1001,2.01E-03,1.60E-02
1002,1.79E-03,1.59E-02
1003,2.26E-03,1.60E-02
1004,2.22E-03,1.00E-02
1005,2.98E-03,7.85E-03
1006,1.88E-03,1.01E-02
1007,2.93E-03,1.29E-02
1008,2.46E-03,7.44E-03
1009,1.62E-03,1.02E-02
1010,1.90E-03,1.07E-02
1011,2.70E-03,1.07E-02
1012,2.25E-03,1.04E-02
1013,2.77E-03,1.29E-02
1014,2.81E-03,1.27E-02
1015,2.60E-03,1.33E-02
1016,2.75E-03,1.31E-02
1017,2.42E-03,1.35E-02
1018,2.40E-03,1.34E-02
1019,2.38E-03,1.37E-02
1020,2.45E-03,1.42E-02
1021,2.64E-03,1.45E-02
1022,2.59E-03,1.45E-02
1023,2.64E-03,1.46E-02
1024,2.66E-03,1.46E-02
1025,2.14E-03,1.60E-02
1026,2.19E-03,1.60E-02
1027,2.83E-03,1.60E-02
1028,2.32E-03,1.62E-02
1029,2.01E-03,1.62E-02
1030,2.62E-03,1.57E-02
1031,2.44E-03,1.60E-02
1032,2.44E-03,1.60E-02
1033,1.50E-03,7.04E-03
1034,2.24E-03,7.07E-03
1035,2.16E-03,7.04E-03
1036,2.07E-03,7.12E-03
1037,2.23E-03,7.11E-03
1038,2.06E-03,7.13E-03
1039,2.07E-03,7.12E-03
1040,2.07E-03,7.13E-03
1041,2.04E-03,7.13E-03
1042,2.14E-03,7.10E-03
1043,2.07E-03,7.12E-03
1044,2.19E-03,7.05E-03
1045,2.14E-03,7.08E-03
1046,2.21E-03,7.00E-03
1047,2.22E-03,7.02E-03
1048,2.63E-03,6.95E-03
1049,2.19E-03,6.99E-03
1050,1.81E-03,1.24E-02
1051,1.64E-03,1.23E-02
1052,2.38E-03,1.21E-02
1053,2.40E-03,1.22E-02
1054,2.52E-03,1.31E-02
1055,2.36E-03,1.27E-02
1056,2.52E-03,7.53E-03
1057,2.43E-03,7.41E-03
1058,2.39E-03,1.40E-02
1059,2.47E-03,1.41E-02
1060,2.51E-03,1.42E-02
1061,2.27E-03,1.63E-02
1062,2.05E-03,6.96E-03
1063,2.32E-03,7.50E-03
1064,2.64E-03,1.34E-02
1065,1.89E-03,1.24E-02
1066,2.63E-03,7.62E-03
1067,2.45E-03,7.37E-03
1068,2.01E-03,1.36E-02
1069,2.58E-03,1.48E-02
1070,2.60E-03,1.47E-02
1071,2.11E-03,6.96E-03
1072,2.38E-03,6.90E-03
1073,2.40E-03,6.83E-03
1074,2.51E-03,7.41E-03
1075,2.53E-03,1.10E-02
1076,2.38E-03,1.10E-02
1077,2.70E-03,1.36E-02
1078,2.77E-03,7.82E-03
1079,2.69E-03,7.74E-03
1080,2.15E-03,7.32E-03
1081,2.52E-03,1.54E-02
1082,2.51E-03,1.50E-02
1083,2.59E-03,7.31E-03
1084,1.77E-03,1.07E-02
1085,2.76E-03,1.39E-02
1086,2.55E-03,7.23E-03
1087,2.75E-03,1.42E-02
1088,2.50E-03,7.16E-03
1089,2.48E-03,9.93E-03
1090,2.34E-03,1.02E-02
1091,2.77E-03,1.45E-02
1092,2.46E-03,7.08E-03
1093,2.77E-03,1.48E-02
1094,2.76E-03,6.87E-03
1095,2.41E-03,7.01E-03
1096,2.81E-03,1.51E-02
1097,2.45E-03,6.95E-03
1098,2.85E-03,1.54E-02
1099,2.33E-03,7.22E-03
1100,2.15E-03,7.04E-03
1101,2.21E-03,7.11E-03
1102,2.35E-03,1.37E-02
1103,2.31E-03,1.36E-02
1104,2.20E-03,1.36E-02
1105,2.16E-03,1.60E-02
1106,2.89E-03,1.57E-02
1107,3.11E-03,7.78E-03
1108,2.89E-03,7.89E-03
1109,2.85E-03,7.93E-03
1110,2.85E-03,7.91E-03
1111,2.78E-03,7.90E-03
1112,1.91E-03,1.57E-02
1113,1.79E-03,1.61E-02
1114,2.45E-03,7.69E-03
1115,2.10E-03,1.19E-02
1116,2.24E-03,1.17E-02
1117,2.47E-03,1.29E-02
1118,2.45E-03,7.47E-03
1119,2.33E-03,1.05E-02
1120,1.69E-03,1.02E-02
1121,2.77E-03,1.10E-02
1122,2.61E-03,1.07E-02
1123,2.63E-03,1.12E-02
1124,3.00E-03,1.12E-02
1125,2.72E-03,1.24E-02
1126,2.72E-03,1.22E-02
1127,2.76E-03,1.28E-02
1128,2.76E-03,1.26E-02
1129,2.65E-03,1.32E-02
1130,2.71E-03,1.30E-02
1131,2.55E-03,1.34E-02
1132,2.59E-03,1.33E-02
1133,2.80E-03,1.35E-02
1134,2.43E-03,1.41E-02
1135,2.61E-03,1.43E-02
1136,2.57E-03,1.43E-02
1137,2.68E-03,1.44E-02
1138,2.64E-03,1.44E-02
1139,1.88E-03,1.62E-02
1140,1.93E-03,1.63E-02
1141,2.02E-03,1.63E-02
1142,2.31E-03,1.65E-02
1143,2.54E-03,1.64E-02
1144,2.22E-03,1.63E-02
1145,2.23E-03,1.63E-02
1146,2.28E-03,1.63E-02
1147,2.26E-03,1.63E-02
1148,1.95E-03,1.62E-02
1149,1.88E-03,1.63E-02
1150,2.49E-03,1.05E-02
1151,2.48E-03,9.81E-03
1152,2.16E-03,7.02E-03
1153,2.17E-03,6.99E-03
1154,2.16E-03,7.08E-03
1155,2.18E-03,7.05E-03
1156,2.11E-03,7.10E-03
1157,2.11E-03,7.10E-03
1158,2.11E-03,7.11E-03
1159,2.08E-03,7.11E-03
1160,2.15E-03,7.09E-03
1161,2.11E-03,7.10E-03
1162,2.18E-03,7.05E-03
1163,2.15E-03,7.07E-03
1164,2.19E-03,6.99E-03
1165,2.19E-03,7.02E-03
1166,2.19E-03,6.95E-03
1167,2.18E-03,6.97E-03
1168,2.73E-03,9.70E-03
1169,2.38E-03,7.54E-03
1170,2.65E-03,1.19E-02
1171,2.56E-03,1.14E-02
1172,2.55E-03,1.31E-02
1173,2.30E-03,1.27E-02
1174,2.57E-03,7.56E-03
1175,2.48E-03,7.43E-03
1176,2.24E-03,9.99E-03
1177,1.98E-03,1.35E-02
1178,2.36E-03,1.38E-02
1179,2.43E-03,1.40E-02
1180,2.48E-03,1.41E-02
1181,2.67E-03,1.45E-02
1182,2.32E-03,1.65E-02
1183,2.57E-03,6.89E-03
1184,1.80E-03,6.91E-03
1185,2.39E-03,6.94E-03
1186,2.16E-03,6.86E-03
1187,1.78E-03,6.75E-03
1188,2.47E-03,7.46E-03
1189,2.52E-03,1.12E-02
1190,2.61E-03,1.34E-02
1191,2.47E-03,1.22E-02
1192,2.46E-03,1.24E-02
1193,2.63E-03,7.66E-03
1194,2.39E-03,7.39E-03
1195,2.44E-03,1.55E-02
1196,2.50E-03,1.52E-02
1197,1.90E-03,6.67E-03
1198,1.93E-03,6.68E-03
1199,2.39E-03,6.74E-03
1200,2.54E-03,7.37E-03
1201,2.45E-03,1.09E-02
1202,2.69E-03,1.37E-02
1203,2.70E-03,7.87E-03
1204,2.66E-03,7.79E-03
1205,2.31E-03,7.32E-03
1206,2.49E-03,1.49E-02
1207,2.44E-03,1.51E-02
1208,2.56E-03,7.27E-03
1209,2.19E-03,1.07E-02
1210,2.71E-03,1.40E-02
1211,2.52E-03,7.20E-03
1212,2.31E-03,1.04E-02
1213,2.70E-03,1.42E-02
1214,2.48E-03,7.11E-03
1215,2.59E-03,9.84E-03
1216,2.47E-03,1.01E-02
1217,2.72E-03,1.45E-02
1218,2.60E-03,6.84E-03
1219,2.45E-03,7.04E-03
1220,2.77E-03,1.00E-02
1221,2.73E-03,1.48E-02
1222,2.46E-03,6.96E-03
1223,2.65E-03,9.76E-03
1224,2.75E-03,9.60E-03
1225,2.78E-03,9.52E-03
1226,2.01E-03,1.08E-02
1227,2.39E-03,1.04E-02
1228,2.76E-03,1.51E-02
1229,2.21E-03,7.19E-03
1230,2.29E-03,7.01E-03
1231,2.13E-03,7.09E-03
1232,2.36E-03,1.36E-02
1233,2.35E-03,1.35E-02
1234,2.20E-03,1.35E-02
1235,2.61E-03,6.90E-03
1236,2.77E-03,1.54E-02
1237,2.34E-03,1.09E-02
1238,2.08E-03,1.12E-02
1239,2.40E-03,1.14E-02
1240,2.68E-03,1.61E-02
1241,2.74E-03,1.58E-02
1242,2.76E-03,7.99E-03
1243,2.72E-03,8.02E-03
1244,2.75E-03,7.96E-03
1245,2.69E-03,7.96E-03
1246,2.70E-03,7.95E-03
1247,2.73E-03,7.77E-03
1248,2.48E-03,7.69E-03
1249,2.49E-03,1.17E-02
1250,2.40E-03,1.08E-02
1251,2.95E-03,1.03E-02
1252,2.45E-03,1.29E-02
1253,2.49E-03,7.49E-03
1254,2.42E-03,1.05E-02
1255,2.42E-03,1.02E-02
1256,2.73E-03,1.10E-02
1257,2.61E-03,1.07E-02
1258,3.01E-03,1.15E-02
1259,2.98E-03,1.12E-02
1260,2.68E-03,1.19E-02
1261,2.65E-03,1.17E-02
1262,2.71E-03,1.24E-02
1263,2.70E-03,1.21E-02
1264,2.70E-03,1.27E-02
1265,2.70E-03,1.26E-02
1266,2.63E-03,1.31E-02
1267,2.64E-03,1.29E-02
1268,2.57E-03,1.33E-02
1269,2.59E-03,1.32E-02
1270,2.61E-03,1.34E-02
1271,1.78E-03,1.36E-02
1272,2.39E-03,1.39E-02
1273,2.63E-03,1.42E-02
1274,2.57E-03,1.41E-02
1275,2.73E-03,1.43E-02
1276,2.68E-03,1.42E-02
1277,2.59E-03,1.45E-02
1278,2.76E-03,1.43E-02
1279,2.80E-03,1.43E-02
1280,2.55E-03,1.47E-02
1281,1.82E-03,1.63E-02
1282,1.89E-03,1.62E-02
1283,1.93E-03,1.64E-02
1284,1.86E-03,1.64E-02
1285,1.89E-03,1.66E-02
1286,1.96E-03,1.65E-02
1287,2.33E-03,1.67E-02
1288,2.38E-03,1.66E-02
1289,2.28E-03,1.66E-02
1290,2.27E-03,1.66E-02
1291,2.22E-03,1.66E-02
1292,2.26E-03,1.66E-02
1293,2.20E-03,1.65E-02
1294,2.40E-03,1.65E-02
1295,2.10E-03,1.60E-02
1296,2.36E-03,1.64E-02
1297,2.24E-03,6.97E-03
1298,2.27E-03,6.94E-03
1299,2.19E-03,7.03E-03
1300,2.21E-03,7.00E-03
1301,2.15E-03,7.07E-03
1302,2.17E-03,7.06E-03
1303,2.14E-03,7.08E-03
1304,2.13E-03,7.08E-03
1305,2.16E-03,7.07E-03
1306,2.14E-03,7.08E-03
1307,2.18E-03,7.04E-03
1308,2.18E-03,7.06E-03
1309,2.18E-03,6.99E-03
1310,2.18E-03,7.02E-03
1311,2.19E-03,6.96E-03
1312,2.52E-03,6.79E-03
1313,2.85E-03,6.90E-03
1314,2.46E-03,7.55E-03
1315,2.75E-03,1.19E-02
1316,2.58E-03,1.14E-02
1317,2.56E-03,1.32E-02
1318,2.37E-03,1.27E-02
1319,2.57E-03,7.59E-03
1320,2.49E-03,7.45E-03
1321,2.18E-03,1.34E-02
1322,2.33E-03,1.37E-02
1323,2.39E-03,1.39E-02
1324,2.46E-03,1.39E-02
1325,1.93E-03,1.57E-02
1326,2.43E-03,1.54E-02
1327,2.33E-03,1.68E-02
1328,2.68E-03,6.56E-03
1329,2.73E-03,6.56E-03
1330,2.36E-03,6.82E-03
1331,1.94E-03,6.93E-03
1332,2.14E-03,6.94E-03
1333,2.13E-03,6.88E-03
1334,2.51E-03,7.43E-03
1335,2.45E-03,1.12E-02
1336,2.63E-03,1.34E-02
1337,2.49E-03,1.22E-02
1338,2.45E-03,1.24E-02
1339,2.80E-03,6.71E-03
1340,2.43E-03,6.58E-03
1341,2.65E-03,7.70E-03
1342,2.39E-03,7.40E-03
1343,2.62E-03,9.98E-03
1344,2.90E-03,9.70E-03
1345,2.35E-03,1.52E-02
1346,2.03E-03,6.43E-03
1347,2.55E-03,7.33E-03
1348,2.29E-03,1.09E-02
1349,2.80E-03,7.85E-03
1350,2.67E-03,1.37E-02
1351,2.18E-03,7.30E-03
1352,2.65E-03,7.92E-03
1353,2.64E-03,7.83E-03
1354,2.43E-03,1.49E-02
1355,2.37E-03,1.51E-02
1356,2.52E-03,7.24E-03
1357,2.31E-03,1.06E-02
1358,2.68E-03,1.40E-02
1359,2.41E-03,6.76E-03
1360,2.48E-03,6.75E-03
1361,2.51E-03,7.15E-03
1362,2.40E-03,1.03E-02
1363,3.14E-03,9.31E-03
1364,2.82E-03,9.28E-03
1365,2.67E-03,1.43E-02
1366,2.56E-03,6.80E-03
1367,2.49E-03,7.07E-03
1368,2.53E-03,1.00E-02
1369,2.36E-03,9.56E-03
1370,2.70E-03,1.45E-02
1371,2.49E-03,6.99E-03
1372,2.75E-03,9.44E-03
1373,2.65E-03,9.68E-03
1374,2.49E-03,1.01E-02
1375,2.73E-03,1.48E-02
1376,2.05E-03,7.17E-03
1377,2.26E-03,6.95E-03
1378,2.12E-03,7.05E-03
1379,2.23E-03,1.35E-02
1380,2.52E-03,1.34E-02
1381,2.34E-03,1.34E-02
1382,2.62E-03,6.85E-03
1383,2.55E-03,6.92E-03
1384,2.37E-03,1.05E-02
1385,2.72E-03,1.51E-02
1386,2.67E-03,9.37E-03
1387,2.92E-03,9.21E-03
1388,2.80E-03,9.13E-03
1389,2.51E-03,1.16E-02
1390,2.48E-03,1.11E-02
1391,2.72E-03,1.54E-02
1392,2.57E-03,1.58E-02
1393,2.50E-03,1.17E-02
1394,2.52E-03,1.21E-02
1395,2.52E-03,1.22E-02
1396,2.71E-03,8.09E-03
1397,2.72E-03,8.12E-03
1398,2.76E-03,8.06E-03
1399,2.76E-03,8.03E-03
1400,2.73E-03,8.02E-03
1401,2.66E-03,8.00E-03
1402,2.66E-03,7.72E-03
1403,2.54E-03,7.63E-03
1404,2.60E-03,1.17E-02
1405,2.57E-03,1.06E-02
1406,2.88E-03,1.01E-02
1407,2.95E-03,1.11E-02
1408,2.45E-03,1.29E-02
1409,2.53E-03,7.51E-03
1410,3.03E-03,9.39E-03
1411,2.93E-03,9.29E-03
1412,2.61E-03,1.05E-02
1413,2.62E-03,1.02E-02
1414,2.75E-03,1.09E-02
1415,2.66E-03,1.07E-02
1416,2.76E-03,1.14E-02
1417,2.78E-03,1.12E-02
1418,2.72E-03,1.19E-02
1419,2.79E-03,1.16E-02
1420,2.74E-03,1.23E-02
1421,2.73E-03,1.21E-02
1422,2.72E-03,1.27E-02
1423,2.72E-03,1.25E-02
1424,2.60E-03,1.30E-02
1425,2.61E-03,1.28E-02
1426,2.52E-03,1.32E-02
1427,2.55E-03,1.31E-02
1428,2.34E-03,1.33E-02
1429,2.18E-03,1.34E-02
1430,2.35E-03,1.38E-02
1431,2.66E-03,1.40E-02
1432,2.57E-03,1.40E-02
1433,2.75E-03,1.41E-02
1434,2.68E-03,1.41E-02
1435,2.90E-03,1.41E-02
1436,2.97E-03,1.42E-02
1437,2.52E-03,1.41E-02
1438,2.61E-03,1.45E-02
1439,2.69E-03,1.44E-02
1440,2.50E-03,1.47E-02
1441,2.13E-03,1.58E-02
1442,2.49E-03,1.56E-02
1443,2.04E-03,1.63E-02
1444,2.17E-03,1.62E-02
1445,1.91E-03,1.65E-02
1446,1.94E-03,1.64E-02
1447,1.97E-03,1.66E-02
1448,1.95E-03,1.66E-02
1449,2.10E-03,1.68E-02
1450,2.01E-03,1.67E-02
1451,2.28E-03,1.69E-02
1452,2.22E-03,1.69E-02
1453,2.30E-03,1.68E-02
1454,2.30E-03,1.68E-02
1455,2.32E-03,1.69E-02
1456,2.31E-03,1.69E-02
1457,2.33E-03,1.68E-02
1458,2.27E-03,1.68E-02
1459,2.37E-03,1.61E-02
1460,2.98E-03,1.66E-02
1461,2.41E-03,1.67E-02
1462,2.93E-03,1.17E-02
1463,2.52E-03,1.19E-02
1464,3.07E-03,1.13E-02
1465,2.36E-03,6.68E-03
1466,2.42E-03,6.62E-03
1467,2.29E-03,6.92E-03
1468,2.32E-03,6.88E-03
1469,2.23E-03,6.99E-03
1470,2.26E-03,6.96E-03
1471,2.15E-03,7.04E-03
1472,2.20E-03,7.02E-03
1473,2.17E-03,7.07E-03
1474,2.14E-03,7.06E-03
1475,2.19E-03,7.06E-03
1476,2.17E-03,7.07E-03
1477,2.20E-03,7.04E-03
1478,2.21E-03,7.06E-03
1479,2.20E-03,7.00E-03
1480,2.20E-03,7.02E-03
1481,2.21E-03,6.97E-03
1482,2.32E-03,6.81E-03
1483,2.24E-03,6.84E-03
1484,2.43E-03,6.72E-03
1485,2.35E-03,6.74E-03
1486,2.34E-03,6.78E-03
1487,2.86E-03,6.82E-03
1488,2.54E-03,7.51E-03
1489,2.57E-03,1.19E-02
1490,2.51E-03,1.14E-02
1491,2.57E-03,1.32E-02
1492,2.48E-03,1.27E-02
1493,1.75E-03,6.46E-03
1494,2.60E-03,7.62E-03
1495,2.51E-03,7.46E-03
1496,3.19E-03,9.39E-03
1497,2.25E-03,1.36E-02
1498,2.36E-03,1.37E-02
1499,2.48E-03,1.38E-02
1500,1.49E-03,1.39E-02
1501,1.46E-03,1.39E-02
1502,1.19E-03,1.40E-02
1503,2.23E-03,1.54E-02
1504,2.33E-03,1.70E-02
1505,2.92E-03,6.37E-03
1506,3.14E-03,6.47E-03
1507,2.38E-03,6.75E-03
1508,2.15E-03,6.94E-03
1509,2.17E-03,6.97E-03
1510,2.16E-03,6.91E-03
1511,2.56E-03,7.39E-03
1512,2.44E-03,1.12E-02
1513,2.75E-03,7.95E-03
1514,2.63E-03,1.34E-02
1515,2.52E-03,1.22E-02
1516,2.50E-03,1.24E-02
1517,2.38E-03,6.65E-03
1518,2.29E-03,6.53E-03
1519,2.38E-03,7.38E-03
1520,1.98E-03,7.29E-03
1521,2.64E-03,7.74E-03
1522,2.05E-03,1.34E-02
1523,2.09E-03,1.39E-02
1524,2.02E-03,1.37E-02
1525,2.30E-03,1.53E-02
1526,2.37E-03,6.70E-03
1527,2.45E-03,6.67E-03
1528,2.55E-03,7.29E-03
1529,2.37E-03,1.09E-02
1530,2.69E-03,7.81E-03
1531,2.80E-03,9.00E-03
1532,2.87E-03,8.97E-03
1533,2.75E-03,8.72E-03
1534,2.69E-03,8.74E-03
1535,2.65E-03,1.37E-02
1536,2.61E-03,7.97E-03
1537,2.61E-03,7.87E-03
1538,2.39E-03,1.49E-02
1539,2.31E-03,1.51E-02
1540,2.48E-03,6.71E-03
1541,2.53E-03,7.20E-03
1542,2.41E-03,1.06E-02
1543,2.65E-03,9.02E-03
1544,2.65E-03,1.40E-02
1545,2.52E-03,6.75E-03
1546,2.51E-03,7.11E-03
1547,2.47E-03,1.03E-02
1548,2.29E-03,9.27E-03
1549,2.64E-03,1.43E-02
1550,2.51E-03,7.02E-03
1551,2.55E-03,9.94E-03
1552,2.47E-03,9.71E-03
1553,2.66E-03,1.45E-02
1554,2.01E-03,7.14E-03
1555,2.18E-03,6.87E-03
1556,2.03E-03,7.00E-03
1557,1.85E-03,1.33E-02
1558,2.53E-03,1.33E-02
1559,2.57E-03,6.80E-03
1560,2.52E-03,6.94E-03
1561,2.61E-03,9.61E-03
1562,2.45E-03,1.01E-02
1563,2.69E-03,1.48E-02
1564,2.56E-03,6.87E-03
1565,2.59E-03,9.06E-03
1566,2.59E-03,9.29E-03
1567,2.43E-03,1.06E-02
1568,2.70E-03,1.51E-02
1569,2.45E-03,8.97E-03
1570,2.47E-03,1.12E-02
1571,2.65E-03,1.55E-02
1572,2.34E-03,8.56E-03
1573,2.03E-03,8.71E-03
1574,2.50E-03,1.23E-02
1575,2.49E-03,1.18E-02
1576,2.57E-03,1.58E-02
1577,3.01E-03,1.65E-02
1578,2.98E-03,1.61E-02
1579,2.49E-03,1.25E-02
1580,2.49E-03,1.29E-02
1581,2.48E-03,1.30E-02
1582,2.72E-03,8.21E-03
1583,2.70E-03,8.24E-03
1584,2.72E-03,8.16E-03
1585,2.73E-03,8.11E-03
1586,2.71E-03,8.10E-03
1587,2.67E-03,8.08E-03
1588,2.61E-03,8.06E-03
1589,1.81E-03,1.59E-02
1590,2.63E-03,7.68E-03
1591,2.58E-03,7.59E-03
1592,2.58E-03,1.17E-02
1593,2.97E-03,9.59E-03
1594,3.01E-03,9.28E-03
1595,2.86E-03,1.05E-02
1596,2.86E-03,9.99E-03
1597,2.89E-03,1.10E-02
1598,2.51E-03,1.29E-02
1599,2.58E-03,6.23E-03
1600,1.90E-03,6.32E-03
1601,2.61E-03,7.53E-03
1602,3.02E-03,8.97E-03
1603,3.01E-03,8.89E-03
1604,3.12E-03,9.16E-03
1605,3.06E-03,9.07E-03
1606,3.01E-03,9.27E-03
1607,2.79E-03,9.94E-03
1608,2.70E-03,9.68E-03
1609,2.70E-03,1.04E-02
1610,2.71E-03,1.02E-02
1611,2.73E-03,1.09E-02
1612,2.70E-03,1.07E-02
1613,2.75E-03,1.14E-02
1614,2.75E-03,1.11E-02
1615,2.75E-03,1.18E-02
1616,2.76E-03,1.16E-02
1617,2.74E-03,1.22E-02
1618,2.72E-03,1.20E-02
1619,2.68E-03,1.26E-02
1620,2.72E-03,1.24E-02
1621,2.58E-03,1.29E-02
1622,2.63E-03,1.27E-02
1623,2.45E-03,1.31E-02
1624,2.52E-03,1.30E-02
1625,2.21E-03,1.33E-02
1626,2.33E-03,1.32E-02
1627,2.24E-03,1.33E-02
1628,2.28E-03,1.36E-02
1629,2.63E-03,1.39E-02
1630,2.77E-03,1.38E-02
1631,2.70E-03,1.39E-02
1632,2.68E-03,1.39E-02
1633,2.86E-03,1.40E-02
1634,2.39E-03,1.42E-02
1635,1.90E-03,1.41E-02
1636,2.52E-03,1.46E-02
1637,2.49E-03,1.44E-02
1638,2.45E-03,1.47E-02
1639,2.25E-03,1.56E-02
1640,1.91E-03,1.63E-02
1641,1.60E-03,1.61E-02
1642,1.71E-03,1.62E-02
1643,1.99E-03,1.64E-02
1644,1.97E-03,1.64E-02
1645,1.94E-03,1.66E-02
1646,1.97E-03,1.65E-02
1647,1.99E-03,1.68E-02
1648,1.98E-03,1.67E-02
1649,2.11E-03,1.70E-02
1650,2.04E-03,1.69E-02
1651,2.26E-03,1.72E-02
1652,2.22E-03,1.71E-02
1653,2.33E-03,1.71E-02
1654,2.32E-03,1.71E-02
1655,2.35E-03,1.71E-02
1656,2.34E-03,1.71E-02
1657,2.39E-03,1.71E-02
1658,2.36E-03,1.71E-02
1659,2.67E-03,1.70E-02
1660,2.53E-03,1.70E-02
1661,2.71E-03,1.64E-02
1662,2.71E-03,1.68E-02
1663,2.82E-03,1.69E-02
1664,2.53E-03,1.26E-02
1665,2.52E-03,1.27E-02
1666,2.70E-03,1.22E-02
1667,2.59E-03,1.24E-02
1668,3.04E-03,1.17E-02
1669,2.98E-03,1.20E-02
1670,2.96E-03,1.15E-02
1671,2.51E-03,6.62E-03
1672,2.64E-03,6.56E-03
1673,2.36E-03,6.87E-03
1674,2.36E-03,6.82E-03
1675,2.26E-03,6.95E-03
1676,2.30E-03,6.92E-03
1677,2.17E-03,7.01E-03
1678,2.21E-03,6.99E-03
1679,2.19E-03,7.05E-03
1680,2.17E-03,7.03E-03
1681,2.20E-03,7.06E-03
1682,2.19E-03,7.05E-03
1683,2.20E-03,7.04E-03
1684,2.19E-03,7.05E-03
1685,2.22E-03,7.00E-03
1686,2.22E-03,7.03E-03
1687,2.21E-03,6.98E-03
1688,2.28E-03,6.84E-03
1689,2.24E-03,6.87E-03
1690,2.29E-03,6.77E-03
1691,2.30E-03,6.80E-03
1692,2.38E-03,6.65E-03
1693,2.28E-03,6.69E-03
1694,2.29E-03,6.73E-03
1695,2.38E-03,6.60E-03
1696,2.44E-03,6.61E-03
1697,2.19E-03,6.65E-03
1698,2.40E-03,6.76E-03
1699,2.05E-03,6.53E-03
1700,1.82E-03,6.54E-03
1701,2.58E-03,7.47E-03
1702,2.55E-03,1.19E-02
1703,2.50E-03,1.14E-02
1704,2.71E-03,8.06E-03
1705,2.72E-03,8.52E-03
1706,2.71E-03,8.34E-03
1707,2.73E-03,8.35E-03
1708,2.77E-03,8.71E-03
1709,2.84E-03,8.94E-03
1710,2.57E-03,1.32E-02
1711,2.50E-03,1.27E-02
1712,2.18E-03,6.38E-03
1713,1.70E-03,7.36E-03
1714,1.85E-03,7.25E-03
1715,2.65E-03,7.65E-03
1716,2.77E-03,7.45E-03
1717,3.23E-03,9.16E-03
1718,2.81E-03,9.43E-03
1719,2.15E-03,1.34E-02
1720,2.49E-03,1.37E-02
1721,2.51E-03,1.36E-02
1722,2.05E-03,1.54E-02
1723,2.16E-03,1.58E-02
1724,2.34E-03,1.59E-02
1725,2.31E-03,1.72E-02
1726,2.25E-03,1.67E-02
1727,2.90E-03,6.27E-03
1728,2.91E-03,6.38E-03
1729,2.46E-03,6.69E-03
1730,2.21E-03,6.99E-03
1731,2.19E-03,6.97E-03
1732,2.21E-03,6.94E-03
1733,2.47E-03,6.63E-03
1734,2.59E-03,7.35E-03
1735,2.41E-03,1.11E-02
1736,2.69E-03,7.91E-03
1737,2.69E-03,8.52E-03
1738,2.62E-03,1.34E-02
1739,2.50E-03,1.21E-02
1740,2.50E-03,1.24E-02
1741,2.31E-03,6.58E-03
1742,2.29E-03,6.44E-03
1743,2.47E-03,6.09E-03
1744,2.89E-03,5.97E-03
1745,2.48E-03,5.69E-03
1746,2.68E-03,5.84E-03
1747,2.63E-03,7.78E-03
1748,2.17E-03,1.53E-02
1749,2.35E-03,1.49E-02
1750,2.26E-03,1.51E-02
1751,2.51E-03,6.66E-03
1752,2.57E-03,7.25E-03
1753,2.42E-03,1.08E-02
1754,2.64E-03,7.78E-03
1755,2.59E-03,8.75E-03
